dataset,attack,row_percent,protocol,metric,clean_mean,clean_std,poisoned_mean,poisoned_std,delta_mean,delta_std,relative_pct,tabpfn_delta_mean,tabpfn_delta_std,transfer_pct,n_contexts
lcld_v2,x-capgd,4,B,accuracy,0.8034000000000001,0.0010198039027185578,0.8048000000000002,0.002638181191654586,0.0014000000000000013,0.002332380757938122,0.17425939756036857,0.0014000000000000013,0.002870540018881467,100.0,5
lcld_v2,x-capgd,4,B,balanced_accuracy,0.5105922587252119,0.005127428396155979,0.5152948018534557,0.006409743643751736,0.004702543128243697,0.007675039467998989,0.92099773310008,-0.002959081110809114,0.004846198786295308,-158.91903439435833,5
lcld_v2,x-capgd,4,B,mcc,0.08165105759138223,0.020800708369476232,0.10448251871823844,0.03746194330686945,0.022831461126856207,0.038922799384723324,27.96223564073704,0.0010783572703009809,0.02544815662819559,2117.2446048871825,5
lcld_v2,x-capgd,16,A,ce,0.45212202084798586,0.001051480986113927,0.4645527606773925,0.009421114717877129,0.012430739829406613,0.00930091338368392,2.749421451777975,0.04042064903425894,0.0038147129207182747,30.753439458309565,5
lcld_v2,x-capgd,16,A,roc_auc,0.7106832879240919,0.0015404087779154535,0.6909128837923776,0.012649396486230641,-0.019770404131714138,0.01399875868995263,-2.781886737405005,-0.042016296755188434,0.004033058802230366,47.05413294014962,5
lcld_v2,x-capgd,16,A,accuracy,0.8038000000000001,0.0007483314773547889,0.7994,0.0059194594347795025,-0.004400000000000004,0.005953150426454892,-0.5473998507091321,-0.005200000000000005,0.002135415650406264,84.61538461538461,5
lcld_v2,x-capgd,16,A,balanced_accuracy,0.5066274313962236,0.004469585424525017,0.5119324108198318,0.0056188003950504465,0.005304979423608169,0.005532640611575262,1.0471164991970692,-0.018944187722436844,0.005102469194719973,-28.003203416978042,5
lcld_v2,x-capgd,16,A,mcc,0.06382494458513766,0.03359912576945234,0.07797577158519339,0.017306496078365985,0.014150827000055733,0.019275711293296256,22.1713110634661,-0.07724878525263454,0.027313853932471717,-18.318510710267933,5
lcld_v2,x-capgd,16,B,ce,0.4516123439985552,0.002399805850010673,0.4553194986647478,0.0011818656191193658,0.0037071546661925246,0.0018404046294619864,0.8208709782752052,0.04042064903425894,0.0038147129207182747,9.171437754625087,5
lcld_v2,x-capgd,16,B,roc_auc,0.7126840338578048,0.005654392557337866,0.7050578098627609,0.004447200177755959,-0.007626223995044002,0.0037269774329258616,-1.0700708354251685,-0.042016296755188434,0.004033058802230366,18.150633406553773,5
lcld_v2,x-capgd,16,B,accuracy,0.8034000000000001,0.0010198039027185578,0.8026,0.001356465996625055,-0.0008000000000000007,0.0014696938456699082,-0.09957679860592489,-0.005200000000000005,0.002135415650406264,15.384615384615383,5
lcld_v2,x-capgd,16,B,balanced_accuracy,0.5105922587252119,0.005127428396155979,0.5077956394485147,0.005362050866597597,-0.0027966192766971654,0.008328096891534346,-0.547720657512404,-0.018944187722436844,0.005102469194719973,14.762413240790185,5
lcld_v2,x-capgd,16,B,mcc,0.08165105759138223,0.020800708369476232,0.056763474140246906,0.04224334825807511,-0.024887583451135335,0.05088687252292415,-30.480417749986458,-0.07724878525263454,0.027313853932471717,32.21744312191181,5
lcld_v2,x-capgd,64,A,ce,0.45212202084798586,0.001051480986113927,0.5133523564088276,0.012795705314162234,0.06123033556084175,0.013079649901405156,13.542878412778936,0.3335039722534002,0.16124306288277282,18.359702029071553,5
lcld_v2,x-capgd,64,A,roc_auc,0.7106832879240919,0.0015404087779154535,0.6318665410800868,0.015722682152871696,-0.07881674684400504,0.016477492639395117,-11.090277228022204,-0.2236252378453895,0.039211677445917435,35.24501420474621,5
lcld_v2,x-capgd,64,A,accuracy,0.8038000000000001,0.0007483314773547889,0.7901999999999999,0.008908422980528043,-0.013600000000000011,0.009090654541890817,-1.6919631749191355,-0.037800000000000035,0.017713271860387635,35.978835978835974,5
lcld_v2,x-capgd,64,A,balanced_accuracy,0.5066274313962236,0.004469585424525017,0.5188455727569836,0.005700051347185973,0.012218141360760071,0.007634095834803529,2.411662022936239,-0.03426301117004131,0.011303210860279415,-35.659858674194105,5
lcld_v2,x-capgd,64,A,mcc,0.06382494458513766,0.03359912576945234,0.07883527518888166,0.02773571250409697,0.01501033060374401,0.052745636803952084,23.517968877703236,-0.15869536807267542,0.03801367504215976,-9.458581423038098,5
lcld_v2,x-capgd,64,B,ce,0.4516123439985552,0.002399805850010673,0.4627470442671243,0.0027403155078204416,0.011134700268569109,0.003537228576216964,2.465543826810175,0.3335039722534002,0.16124306288277282,3.3387009436004056,5
lcld_v2,x-capgd,64,B,roc_auc,0.7126840338578048,0.005654392557337866,0.6889582846053189,0.007083022655617406,-0.023725749252485984,0.007648925289450283,-3.3290698437647,-0.2236252378453895,0.039211677445917435,10.609602691128066,5
lcld_v2,x-capgd,64,B,accuracy,0.8034000000000001,0.0010198039027185578,0.8028000000000001,0.0007483314773547889,-0.0006000000000000005,0.0014966629547095778,-0.07468259895444367,-0.037800000000000035,0.017713271860387635,1.587301587301587,5
lcld_v2,x-capgd,64,B,balanced_accuracy,0.5105922587252119,0.005127428396155979,0.5010247106346125,0.0009522609070597759,-0.009567548090599365,0.0057092728351618,-1.8738137774525843,-0.03426301117004131,0.011303210860279415,27.923839043560132,5
lcld_v2,x-capgd,64,B,mcc,0.08165105759138223,0.020800708369476232,0.020296472895694632,0.023356302662861244,-0.06135458469568761,0.03754919139160999,-75.14242497964068,-0.15869536807267542,0.03801367504215976,38.661862309421615,5
